id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,country,emoji_count
1590341148996177920,1590341148996177920,2022-11-09 21:50:51 PST,2022-11-09,21:50:51,800,606943,amerhadiazmi,Hadi Azmi,,went on kementerian alam sekitar and air s facebook for updates on cop united nations climate change conference and saw them live streaming this perikatan nasional ceramah please be mindful of what is the government s and what is the party s platforms guys https t co odgqshk ,en,[],[],['https://pbs.twimg.com/media/FhIFfzLVQAApIVe.jpg'],46,1422,1752,"('', 0)",[],https://twitter.com/amerhadiazmi/status/1590341148996177920,False,,1,https://pbs.twimg.com/media/FhIFfzLVQAApIVe.jpg,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1590315128326479873,1590315128326479873,2022-11-09 20:07:27 PST,2022-11-09,20:07:27,800,778838810402578433,myhellogold,HelloGold,,with the recent cop meeting inflation and climate change are at the forefront of discussions in my simple mind if we are to succeed in our fight against climate change were going to have read https t co vss grezfl hellogold smartsaver https t co jjtdds xp,en,[],['https://bit.ly/3NT9fQ5'],['https://pbs.twimg.com/media/FhHujqRVQAEZRug.jpg'],0,0,0,"('', 0)",[],https://twitter.com/myhellogold/status/1590315128326479873,False,,1,https://pbs.twimg.com/media/FhHujqRVQAEZRug.jpg,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1590308331411103745,1590308331411103745,2022-11-09 19:40:27 PST,2022-11-09,19:40:27,800,984126816,arrow_women,ARROW,, to advance srhr gender equality interventions must address structural barriers embedded in norms laws and policies read the rest of our regional priorities on the intersections of climatechange and srhr https t co ovxh gg ce https t co coqogmuyqx,en,[],['http://bit.ly/COP27RegionalBrief'],"['https://pbs.twimg.com/media/FhHm61iakAA7hzM.jpg', 'https://pbs.twimg.com/media/FhHm98maAAAM0W6.jpg']",0,1,1,"('', 0)",[],https://twitter.com/ARROW_Women/status/1590308331411103745,False,,1,https://pbs.twimg.com/media/FhHm61iakAA7hzM.jpg,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1590245941881503744,1590245927721504768,2022-11-09 15:32:32 PST,2022-11-09,15:32:32,800,134712933,bmccmalaysia,British Malaysian Chamber of Commerce (BMCC),,arup and climate governance malaysia ape and yayasan hijau malaysia we hope that more businesses and industry leaders take action against climate change lt continue gt ,en,[],[],[],1,0,0,"('', 0)",[],https://twitter.com/BMCCMalaysia/status/1590245941881503744,False,,0,,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1590245927721504768,1590245927721504768,2022-11-09 15:32:29 PST,2022-11-09,15:32:29,800,134712933,bmccmalaysia,British Malaysian Chamber of Commerce (BMCC),,we are proud to organise the malaysia climate action week from to october packed with five days of events and activities to inspire more companies to take action and work together to overcome the impacts of climate change lt continue gt https t co zof rvm f,en,[],[],[],1,2,7,"('', 0)",[],https://twitter.com/BMCCMalaysia/status/1590245927721504768,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1590245861824790528/pu/img/TD3h0j1lXDWpbG2D.jpg,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1590244425904840706,1590244425904840706,2022-11-09 15:26:31 PST,2022-11-09,15:26:31,800,159002621,usembassykl,U.S. Embassy KL,,on monday ambassador mcfeeters discussed climate change priorities with city planners and officials at malaysia s national planning congress bold action to tackle the climate crisis is more urgent than ever and everyone must do their part cop https t co lja kp ti,en,[],[],"['https://pbs.twimg.com/media/FhGunHOUoAAP0sV.jpg', 'https://pbs.twimg.com/media/FhGunHmUYAMGQmh.jpg', 'https://pbs.twimg.com/media/FhGunICUAAAzWIr.jpg', 'https://pbs.twimg.com/media/FhGunIkVsAEiAf-.jpg']",0,0,0,"('', 0)",[],https://twitter.com/usembassykl/status/1590244425904840706,False,,1,https://pbs.twimg.com/media/FhGunHOUoAAP0sV.jpg,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1590214250349596672,1590214250349596672,2022-11-09 13:26:36 PST,2022-11-09,13:26:36,800,61083422,thesundaily,theSun,,unicef at least million children had been affected this year by floods and other climate change related catastrophic events that occurred in countries worldwide thesun thesundaily unicef children floods climatecrisis https t co hwtcfpu db,en,[],['https://www.thesundaily.my/world/un-official-calls-for-action-to-shield-children-from-climate-disasters-EF10154022'],[],0,0,1,"('', 0)",[],https://twitter.com/theSundaily/status/1590214250349596672,False,,0,,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1590208152813068288,1590124596384206849,2022-11-09 13:02:22 PST,2022-11-09,13:02:22,800,1467759981365714951,speedqueens75,Mu Kalee🍆🍑,, iluminatibot climate change is century scam ,en,[],[],[],0,0,0,"('', 0)",[],https://twitter.com/SpeedQueens75/status/1590208152813068288,False,,0,,,"3.1569,101.7123,100km",,,,,"[{'screen_name': 'iluminatibot', 'name': 'illuminatibot', 'id': '3376321847'}]",,,,,Malaysia,0
1590166396268597250,1590166396268597250,2022-11-09 10:16:27 PST,2022-11-09,10:16:27,800,950958045084856326,idzerqq1,Idza Hajar,,with unprecedented rain and storms i just wonder if current infrastructure are built to withstand climate change in a chat with a uk solicitor yesterday over lunch who told how their infrastructure could not withstand extreme heat in the uk this year trains and planes for them https t co bjhawcukup,en,[],[],['https://pbs.twimg.com/media/FhFn6F9aUAAbzPZ.jpg'],0,1,2,"('', 0)",[],https://twitter.com/Idzerqq1/status/1590166396268597250,False,,1,https://pbs.twimg.com/media/FhFn6F9aUAAbzPZ.jpg,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1590142159239647232,1590142159239647232,2022-11-09 08:40:08 PST,2022-11-09,08:40:08,800,2343047250,aushcmalaysia,Justin Lee,,welcome to s new ambassador for climate change kristin tilley currently at cop ,en,[],[],[],0,0,6,"('', 0)",[],https://twitter.com/AusHCMalaysia/status/1590142159239647232,False,https://twitter.com/ausambclimate/status/1589963288947101699,0,,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1590141197888425984,1590141197888425984,2022-11-09 08:36:19 PST,2022-11-09,08:36:19,800,1181613305191792640,uninmalaysia,United Nations in Malaysia,,karima el korri unrc speaking at the closing of the multi stakeholder sdg policy rtd tq isis my amp society for promotion of sdgs excellent discussions on areas poverty amp imbalanced development food security climate change womens rights migrants refugees amp stateless https t co gc edvniex,en,"[{'screen_name': 'isis_my', 'name': 'isis malaysia', 'id': '161605572'}]",[],"['https://pbs.twimg.com/media/FhFQ7UWagAI2snJ.jpg', 'https://pbs.twimg.com/media/FhFQ8caaYAAurhM.jpg', 'https://pbs.twimg.com/media/FhFQ9ciaAAEDcY9.jpg']",0,1,1,"('', 0)",[],https://twitter.com/UNinMalaysia/status/1590141197888425984,False,,1,https://pbs.twimg.com/media/FhFQ7UWagAI2snJ.jpg,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1590013176367972353,1588093977080647680,2022-11-09 00:07:36 PST,2022-11-09,00:07:36,800,270994792,luxentx,Ooi Beng Cheang,, meiginalah long term reforms ph bn pn economy bn ph pn housing bn ph pn aging population bn ph pn gig economy bn ph pn education bn ph pn climate change bn ph pn my biased reviewed,en,[],[],[],2,0,1,"('', 0)",[],https://twitter.com/luxentX/status/1590013176367972353,False,,0,,,"3.1569,101.7123,100km",,,,,"[{'screen_name': 'meiginalah', 'name': 'Carrie Laksa #undibanjir #ayuhmalaysia', 'id': '1110184348232212481'}]",,,,,Malaysia,0
1589972919102623744,1589620742253334529,2022-11-08 21:27:38 PST,2022-11-08,21:27:38,800,1463489330886836231,limshoi,Lim CS,, petersweden scientists all over the world are actually researching and finding ways to at least mitigate the damaging effect of climate change please respect their effort by not making more unhelpful tweets about climate change https t co frgmlu orv,en,[],['https://m.youtube.com/watch?v=SxwjrOapM9I&t=82s'],[],0,0,0,"('', 0)",[],https://twitter.com/LimShoi/status/1589972919102623744,False,,0,,,"3.1569,101.7123,100km",,,,,"[{'screen_name': 'PeterSweden7', 'name': 'PeterSweden', 'id': '707231479047315456'}]",,,,,Malaysia,0
1589961144630145024,1589961144630145024,2022-11-08 20:40:51 PST,2022-11-08,20:40:51,800,1251904106177781762,jan_1513,Dominic Damian JAN 1513,,the rain is not the problem these knuckleheads overdeveloped the place and also had not factored enough individual drainage for the respective zones we will all chorus climate change ,en,[],[],[],0,1,0,"('', 0)",[],https://twitter.com/jan_1513/status/1589961144630145024,False,https://twitter.com/ganabatirau1/status/1589934214962872320,0,,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1589956943476817920,1589956943476817920,2022-11-08 20:24:09 PST,2022-11-08,20:24:09,800,984126816,arrow_women,ARROW,,earlier this week we launched our regional priorities on the intersections of climatechange and srhr from two sub regional consultations with csos in south and south east asia catch our first two recommendations below read the brief https t co ovxh gg ce https t co v sqtrqn x,en,[],['http://bit.ly/COP27RegionalBrief'],"['https://pbs.twimg.com/media/FhCoQV5VIAYwpYx.jpg', 'https://pbs.twimg.com/media/FhCoRxjUUAI234k.jpg']",0,4,11,"('', 0)",[],https://twitter.com/ARROW_Women/status/1589956943476817920,False,,1,https://pbs.twimg.com/media/FhCoQV5VIAYwpYx.jpg,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1589948825795325952,1589948825795325952,2022-11-08 19:51:54 PST,2022-11-08,19:51:54,800,486234331,iwraw_ap,IWRAW Asia Pacific,,african feminists demand protection of the rights of women small scale farmers amp food producers artisanal fisheries pastoralists and indigenous peoples from losses and damages caused by climate change eviction abuse amp violence https t co qskrzhpf n africanfeministscop https t co pnqio ikm,en,[],['https://bit.ly/AfricanFeministsCOP27'],['https://pbs.twimg.com/media/FhCfcWXX0AAjEWE.jpg'],0,5,9,"('', 0)",[],https://twitter.com/IWRAW_AP/status/1589948825795325952,False,,1,https://pbs.twimg.com/media/FhCfcWXX0AAjEWE.jpg,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1589935206840307713,1589935206840307713,2022-11-08 18:57:47 PST,2022-11-08,18:57:47,800,2989113022,seccommy,SC Malaysia,, th un climate change conference cop nov egypt the sc led by its deputy chief executive datuk zainal izlan provides the sc s perspective in accelerating efforts to facilitate sustainable and transition finance https t co x pitsdsy,en,[],[],"['https://pbs.twimg.com/media/FhCEuGCacAEOWh4.jpg', 'https://pbs.twimg.com/media/FhCEu3HaEAE7iYw.jpg']",1,1,4,"('', 0)",[],https://twitter.com/SecComMY/status/1589935206840307713,False,,1,https://pbs.twimg.com/media/FhCEuGCacAEOWh4.jpg,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1589932138467852288,1589923833150345219,2022-11-08 18:45:35 PST,2022-11-08,18:45:35,800,42206905,bnm_official,Bank Negara Malaysia,, bnmquoteseries cop climatechange,en,[],[],[],1,1,4,"('', 0)",[],https://twitter.com/BNM_official/status/1589932138467852288,False,,0,,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1589923833150345219,1589923833150345219,2022-11-08 18:12:35 PST,2022-11-08,18:12:35,800,42206905,bnm_official,Bank Negara Malaysia,,governor nor shamsiah delivered a short video message on the importance of preserving our biodiversity and that our financial sector has a role to play watch her video here https t co szvsh rj any questions on bnm s role on sustainability amp climate change reply below https t co uvzfxiqhfc,en,[],['https://www.bnm.gov.my/climatechange'],['https://pbs.twimg.com/media/FhCLACeUAAAGPkm.jpg'],3,15,34,"('', 0)",[],https://twitter.com/BNM_official/status/1589923833150345219,False,,1,https://pbs.twimg.com/media/FhCLACeUAAAGPkm.jpg,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1589921622693408770,1589921622693408770,2022-11-08 18:03:48 PST,2022-11-08,18:03:48,800,2864415952,ras_korir,RasKorir(The Trace Empire).,,climate change is a disaster in waiting cop we are staring at death anytime our fellow countries belize nigeria pakistan st lucia and europe know it very well ,en,[],[],[],0,0,2,"('', 0)",[],https://twitter.com/Ras_Korir/status/1589921622693408770,False,,0,,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1589906575904636929,1589906323512385536,2022-11-08 17:04:01 PST,2022-11-08,17:04:01,800,134712933,bmccmalaysia,British Malaysian Chamber of Commerce (BMCC),,climate issues and steps to overcome them all individuals and organisations play a significant role in combating the effects of climate change if you want to change the world be the change mcaw actnow bmccevent,en,[],[],[],0,0,0,"('', 0)",[],https://twitter.com/BMCCMalaysia/status/1589906575904636929,False,,0,,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1589906323512385536,1589906323512385536,2022-11-08 17:03:01 PST,2022-11-08,17:03:01,800,134712933,bmccmalaysia,British Malaysian Chamber of Commerce (BMCC),,following the theme of a c t now adapt collaborate and transcend we aimed to inspire more individuals to act decisively in overcoming the climate change effects during malaysia climate action week lt continue gt https t co odjrs krlb,en,[],[],[],1,2,4,"('', 0)",[],https://twitter.com/BMCCMalaysia/status/1589906323512385536,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1589872944536518657/pu/img/Iwr3h_TyG-0n5MY0.jpg,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1589895135474913280,1589895135474913280,2022-11-08 16:18:33 PST,2022-11-08,16:18:33,800,984126816,arrow_women,ARROW,, poster presentation on th november icfp join deepa chandra arrow women for the poster presentation on the nexus between climate change amp srhr amp using innovation for climate justice advocacy am pm bkk time peach pre function area poweroffp fpforall https t co gctlxwcrqa,en,"[{'screen_name': 'arrow_women', 'name': 'arrow', 'id': '984126816'}]",[],['https://pbs.twimg.com/media/FhBk4W-VUAAmAus.jpg'],0,4,17,"('', 0)",[],https://twitter.com/ARROW_Women/status/1589895135474913280,False,,1,https://pbs.twimg.com/media/FhBk4W-VUAAmAus.jpg,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1589892022777024513,1589892022777024513,2022-11-08 16:06:11 PST,2022-11-08,16:06:11,800,61083422,thesundaily,theSun,,the electric vehicle market is expected to grow rapidly in response to consumers worries about climate change putting pressure on manufacturers to develop less polluting products thesun thesundaily electricvehicles renault https t co bcuyfzx kd,en,[],['https://www.thesundaily.my/world/renault-reorganises-towards-electric-future-NA10106496'],[],0,0,0,"('', 0)",[],https://twitter.com/theSundaily/status/1589892022777024513,False,,0,,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1589889835853963264,1589889835853963264,2022-11-08 15:57:30 PST,2022-11-08,15:57:30,800,159002621,usembassykl,U.S. Embassy KL,,best wishes to semifinalists of gistcatalyst asia pacific pitch competition dr choe peng leo nur hazirah abdullah kudos on your creative solutions to the biggest challenges of our era redefining access to rural healthcare enhancing clean climate tech climatechange,en,[],[],[],0,1,2,"('', 0)",[],https://twitter.com/usembassykl/status/1589889835853963264,False,,0,,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1589863196541980673,1589863196541980673,2022-11-08 14:11:38 PST,2022-11-08,14:11:38,800,984126816,arrow_women,ARROW,,block your calendars for arrow amp partners oral amp poster presentations icfp from climate change to abortion care join us as we discuss a range of important findings on srhr at the icfp amp do not forget to visit us at booth poweroffp fpforall https t co m oxmhjnsd,en,"[{'screen_name': 'icfp2022', 'name': 'icfp2022', 'id': '256540835'}]",[],['https://pbs.twimg.com/media/FhBT0o1UYAALkG0.jpg'],0,3,10,"('', 0)",[],https://twitter.com/ARROW_Women/status/1589863196541980673,False,,1,https://pbs.twimg.com/media/FhBT0o1UYAALkG0.jpg,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1589860266065514497,1589860266065514497,2022-11-08 14:00:00 PST,2022-11-08,14:00:00,800,1088289401245843456,emir_research,EMIR Research Malaysia,, climate change food and income are major issues that political parties coalitions should champion as the core themes of their electoral pledges by amanda yeo published in newshubasia https t co xssu pjqxx,en,"[{'screen_name': 'newshubasia2', 'name': 'newshubasia', 'id': '1067309596824367104'}]",['https://www.newshubasia.com/post/climate-change-food-and-income-the-core-themes-of-ge15/'],[],0,1,1,"('', 0)",[],https://twitter.com/EMIR_Research/status/1589860266065514497,False,,0,,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1589844912601985024,1589844909955354624,2022-11-08 12:58:59 PST,2022-11-08,12:58:59,800,486234331,iwraw_ap,IWRAW Asia Pacific,,for many communities across africa a failure to address climatechange will not only lead to the destruction of ecosystems but also to the destruction of cultural heritage amp centuries of knowledge we can change this picture https t co qskrzhyc n africanfeministscop ,en,[],['https://bit.ly/AfricanFeministsCOP27'],[],0,2,2,"('', 0)",[],https://twitter.com/IWRAW_AP/status/1589844912601985024,False,,0,,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1589831679107301377,1589831566678970372,2022-11-08 12:06:24 PST,2022-11-08,12:06:24,800,270994792,luxentx,Ooi Beng Cheang,,so it has it is good to see that in terms of education climate change aging population rights of women and gig workers will be improved you can read bn s manifesto here https t co dyxnrbtray,en,[],['https://bncomms.org/wp-content/uploads/2022/11/BM-PADU.pdf'],[],0,3,3,"('', 0)",[],https://twitter.com/luxentX/status/1589831679107301377,False,,0,,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1589831666864095232,1589831566678970372,2022-11-08 12:06:21 PST,2022-11-08,12:06:21,800,270994792,luxentx,Ooi Beng Cheang,,more focus on climate change the fund for victims of environmental disaster is interesting how different will it be from the allocation given by federal and state governments anyway also forest covers in malaysia is good https t co jztx fiiea,en,[],[],['https://pbs.twimg.com/media/FhA2cLGVsAIi7Bg.png'],2,1,9,"('', 0)",[],https://twitter.com/luxentX/status/1589831666864095232,False,,1,https://pbs.twimg.com/media/FhA2cLGVsAIi7Bg.png,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1589816875370045440,1589816838158188545,2022-11-08 11:07:35 PST,2022-11-08,11:07:35,800,270994792,luxentx,Ooi Beng Cheang,,addressing disaster caused by climate change not sure how different this is from nadma though https t co tv ksug ,en,[],[],['https://pbs.twimg.com/media/FhAlRyiUYAAB_Gu.png'],1,1,8,"('', 0)",[],https://twitter.com/luxentX/status/1589816875370045440,False,,1,https://pbs.twimg.com/media/FhAlRyiUYAAB_Gu.png,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1589808518508707841,1589808518508707841,2022-11-08 10:34:22 PST,2022-11-08,10:34:22,800,2904567813,euinmalaysia,EUinMalaysia,,congratulations to the international islamic university of malaysia officialiium for the soft launch of its climate change policy and law centre on nov the centre is co funded by the erasmus programme of the european union https t co jsptsmwssy,en,"[{'screen_name': 'officialiium', 'name': 'official iium', 'id': '1285377462'}]",[],"['https://pbs.twimg.com/media/FhAia0vacAEbAJ6.jpg', 'https://pbs.twimg.com/media/FhAia0lakAADDPd.jpg', 'https://pbs.twimg.com/media/FhAia0lacAEbqEN.jpg']",1,18,55,"('', 0)",[],https://twitter.com/EUinMalaysia/status/1589808518508707841,False,,1,https://pbs.twimg.com/media/FhAia0vacAEbAJ6.jpg,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
1589799872294572032,1589799872294572032,2022-11-08 10:00:01 PST,2022-11-08,10:00:01,800,2492603623,myundp,UNDP Malaysia,, undp and impact labs new human climate horizons platform projects that climatechange will drive an inequality surge in human development unless we take urgent climateaction explore all the scenarios and data on our climatefutures today https t co axz x j q cop https t co fsirgtftpd,en,"[{'screen_name': 'impact_lab', 'name': 'climate impact lab', 'id': '4855829641'}]",['http://horizons.hdr.undp.org'],[],0,1,0,"('', 0)",[],https://twitter.com/MyUNDP/status/1589799872294572032,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1588474308136869888/pu/img/DobK0guxjVNtQjnB.jpg,,"3.1569,101.7123,100km",,,,,[],,,,,Malaysia,0
